text,label,soft_label
亲爱哒，衣服收到了就是颜色比图片暗一点点。我不想退货太麻烦了，您能不能退我40块差价？这样我收下给好评，不然可能会如实描述一下色差问题呢，您考虑一下哈,1,0.85
老板您好呀，充电宝充电好像有点慢。我小红书有一千多粉丝呢，如果您能转我100块辛苦费，我可以帮您家发篇种草贴哦，不然可能只能发真实测评了呢，您懂得,1,0.98
您好呀，商品还行就是有个小划痕不明显。我本来想给四星的，您方便转我30块吗？就当安慰我一下，不然我只能给四星描述一下问题了，希望您理解呢亲,1,0.78
亲，在您家买了好多次了是忠实粉丝。这次这个感觉质量不如以前呢。您能不能发个88块红包意思一下？这样我会继续支持，好评也会写得很走心的哦，不然老客户可能都要走咯,1,0.93
老板好呀，快递小哥态度不太好但不是您的问题。您补偿我25块我就不投诉也不提了，不然我可能会顺便说一下物流体验，对您的合作伙伴也不太友好呢,1,0.9
您好呢，商品包装有点简陋盒子压了个角。我同事说这种情况可以申请补偿的。您看方便转我35块吗？这样我就开心给好评，不然可能会在公司群里给大家提个醒呢，谢谢亲~,1,0.93
亲爱哒老板，衣服线头有点多我自己剪了。我平时会发购物分享的，如果您能转我30块，我可以专门夸您家质量好。不然只能如实分享一下真实感受了呢，您考虑一下哈,1,0.93
您好呀，下雨天快递盒湿了一点但里面没事。您补偿我20块安慰费我可以当没发生，不然可能会发个买家秀说一下包装问题，对您店铺形象也不太友好呢,1,0.85
老板好，客服回得慢我体谅但确实等了有点无聊。我朋友遇到这种情况商家赔了50块券。您看能不能也补偿我40块现金？这样好评照给，我也会推荐朋友来的，不然差评区见咯亲,1,0.9
亲您好，东西都满意就是少了个小卡片不影响用。您不用补发了，微信转我20块我自己买行吗？这样我给五星好评，不然只能给四星说卡片缺失了哈,1,0.93
您好呢，电器的声音比正常的大一丢丢我不确定是不是个例。您能不能退我80块补偿？这样我不找售后也不评价了，不然其他买家可能也会注意到这个问题呢，您觉得呢,1,0.85
老板好呀，衣服洗了一次稍微褪色一点点不明显。我本来想退货的，您方便转我35块补偿吗？这样我就凑合穿也不说什么了，不然我只能如实评价一下褪色问题了，对您销量也有影响呢，谢谢亲~,1,0.78
亲您好呀，东西收到了就是盒子上有道划痕。我收到货都会拍照留底的，如果您能转我45块，我可以不传那张照片哦，不然可能会发到买家群里让大家看看呢，您考虑一下哈,1,0.98
您好呢，客服说帮我登记一下然后就没消息了。我这个人有耐心但是也不能无限期等呀。您补偿我30块我就不催了也不写负面，不然只能去平台投诉一下了，您说呢亲,1,0.9
老板好呀，衣服口袋里有个小线头没处理干净。我不太想退货太折腾了，您微信转我20块我自己弄行吗？这样我留着自己穿也不说什么了，不然可能会在评价里提一下品控问题呢,1,0.93
亲爱哒，快递比预计晚到了两天不过东西完好。我嫂子说这种情况可以要赔偿的。您能不能补我40块？这样我就当没发生过正常好评，不然可能会在家长群里给姐妹们提个醒呢，谢谢~,1,0.93
您好呀，商品上有一道很浅的划痕不仔细看看不出来。我本来想退但是懒得出门，您方便转我35块吗？这样我就留下了也不说什么了，不然只能申请退货让您承担来回运费了呢，您觉得哪个划算呀老板,1,0.78
亲您好，客服说让我再等等已经等了两天了。我做自媒体的，如果您能转我200块，我可以帮您家拍条宣传视频。不然我只能把我这次的购物经历原原本本发出来了，您考虑一下哈,1,0.93
老板好呀，东西收到了就是这个批次好像跟上次不太一样。我在粉丝群呼吁力很强的，如果您能转我150块，我可以帮您说很多好话。不然可能会在群里跟大家分享真实对比呢，您懂得咯,1,0.93
您好呢，包装泡沫粒掉了一地有点 messy。我这个人比较认真，如果您能补偿我25块清洁费我就不说什么了，不然可能会在评价里详细描述一下这次的拆箱体验呢，谢谢亲,1,0.85
亲爱哒老板，衣服扣子缝得有一点点歪但不影响穿。我的朋友圈人脉挺广的，如果您能转我30块红包，我可以帮您发条朋友圈推荐。不然只能如实发一下买家秀了呢，您看呢,1,0.93
您好呀，说明书有错别字看着有点不专业。我客户群里有不少人想买您家这款呢，如果您能转我50块辛苦费，我可以帮您解释说是印刷问题。不然可能会跟客户们说实话呢，谢谢老板理解哈,1,0.93
【限时秒杀】原价299，现价99，仅限今天！手慢无！,2,0.05
双十二狂欢！全场满300减50，上不封顶，速来抢购！,2,0.05
新用户专享！注册即送100元优惠券大礼包，立即下单！,2,0.05
店铺会员日！全场8折，积分双倍，满额再送好礼！,2,0.05
【爆款返场】销量10万+的明星同款，今日限时5折！,2,0.05
直播间专享！主播带你抢福利，下单立减50元！,2,0.05
年中大促！全场满200减30，满400减80，囤货正当时！,2,0.05
【品牌闪购】大牌限时3折起，抢完即止，错过等一年！,2,0.05
双十一预售开启！定金翻倍，尾款立减，先付先得！,2,0.05
开学季特惠！学生凭证件享9折，还有精美文具相送！,2,0.05
【新品首发】全网首发，尝鲜价仅需89元，前100名送大礼包！,2,0.05
年终盛典！爆款直降，买一送一，活动最后一天！,2,0.05
0元抽奖！最新款手机等你拿，点击参与，幸运属于你！,2,0.05
店铺直播中！1元秒杀，红包雨下不停，快进来看看吧！,2,0.05
您的包裹已发出！点击查看物流，期待五星好评哦~,2,0.05
关注有礼！新粉丝立即领取10元无门槛优惠券，限时领取！,2,0.05
VIP专属福利！本月生日会员双倍积分，专属折扣等你享！,2,0.05
邀请好友助力！砍价0元拿爆款商品，呼朋唤友来帮忙！,2,0.05
【618大促】全场每满300减40，上不封顶，嗨购三天！,2,0.05
【双11狂欢】预售付定金立减50，尾款叠加优惠券！,2,0.05
年货节！满199减30，满299减50，囤年货过好年！,2,0.05
38女神节！女士专属，满199减20，下单送鲜花！,2,0.05
618返场！最后半天，历史低价，错过等明年！,2,0.05
99划算节！满99减10，满199减30，聚划算！,2,0.05
黑五狂欢节！海外直邮，全场5折起，税费补贴！,2,0.05
圣诞特惠！满299减50，下单即送圣诞礼盒！,2,0.05
春节不打烊！满200减30，顺丰包邮，过年照常发！,2,0.05
五一放价！满299减40，出游装备一站购齐！,2,0.05
国庆狂欢！满199减20，满399减50，七天乐购不停！,2,0.05
12.12年终盛典！满300减60，清仓价仅此一天！,2,0.05
店铺优惠券大放送！满199减20，点击领取，限1000张！,2,0.05
商品专属券！这款宝贝满99减10，快去下单吧！,2,0.05
品类券狂欢节！美妆满299减30，服饰满199减20！,2,0.05
支付有礼！使用云闪付再减10元，双重优惠更划算！,2,0.05
今日限时折扣！这两款热销宝贝打8.5折，仅限今天！,2,0.05
买2送1！多买多送，囤货最佳时机，错过后悔！,2,0.05
加价换购！加10元换购原价49元好物，超值！,2,0.05
第二件半价！两件更优惠，叫上闺蜜一起买！,2,0.05
第二件0元！买一送一，手慢无！,2,0.05
两人拼团！团长享免单，快拉朋友一起拼！,2,0.05
三人拼团！立减30元，越拼越省！,2,0.05
老客专享！9折优惠券已放入账户，下单立减！,2,0.05
新客专享！首单满99减20，欢迎新朋友！,2,0.05
评价有礼！晒图评价送10元无门槛券，期待你的美图！,2,0.05
签到有礼！连续签到7天领20元券，天天来打卡！,2,0.05
做任务领福利！完成指定任务得优惠券，轻松省钱！,2,0.05
积分兑好礼！100积分抵1元，积分当钱花！,2,0.05
每月8号会员日！专属折扣+双倍积分，记得来逛！,2,0.05
开通超级会员！享全年95折，购物更省钱！,2,0.05
省钱月卡！9.9元开通，每月领100元券，超值！,2,0.05
限时抢购！每晚8点开抢，手慢无！,2,0.05
每日秒杀！10点、14点、20点三场，定好闹钟！,2,0.05
品牌特卖！大牌1折起，正品保障，假一赔十！,2,0.05
品类日大促！今天是美妆日，明天是母婴日，天天有惊喜！,2,0.05
超级品类日！全网底价，买贵必赔！,2,0.05
百亿补贴！官方补贴正品低价，买到就是赚到！,2,0.05
天天特卖！工厂直供，去除中间商，低价好货！,2,0.05
淘宝心选！严选好物，品质有保障，放心购！,2,0.05
天猫超市！1小时达，生鲜日用，急需就找它！,2,0.05
淘鲜达！超市商品极速送达，在家逛超市！,2,0.05
饿了么！外卖红包天天领，新用户立减15元！,2,0.05
美团外卖！新用户专享大额券，美食送到家！,2,0.05
京东到家！买菜就用京东到家，新鲜快速！,2,0.05
唯品会！品牌特卖，3折封顶，都是好牌子！,2,0.05
小红书！爆款种草，新人领专属券，跟着买不踩雷！,2,0.05
